..
k k
i i
n h
g g
_ _
a a
_ _
f d
u u
s s
s s
_ _
w w
e e
_ _
e e
m m
p p
h h
a a
s s
i i
z z
e e
_ _
t t
h h
a a
t t
_ _
t t
h h
e e
_ _
f f
o k
r r
e e
g g
o o
i i
n n
g g
_ _
d x
o o
e d
s s
_ _
n n
o o
t t
_ _
p l
r r
e e
t t
e e
n n
d d
_ _
t t
o o
_ _
b b
e e
_ _
a a
n m
_ _
a a
c c
c v
u u
r r
a a
t t
e e
_ _
d d
e e
s s
c f
r r
i i
p p
t f
i k
o o
n n
_ _
o l
f f
_ _
e e
v f
e e
r r
y h
o o
n j
e e
_ _
w w
h y
o o
_ _
m k
i i
g g
h h
t t
_ _
b b
e e
_ _
c c
o o
n m
s s
i i
d d
e e
r r
e e
d d
_ _
a a
_ _
l l
e d
f f
t t
i i
s z
t t
_ _
i i
t t
_ _
i i
s s
_ _
o o
n n
l l
y y
_ _
a a
_ _
r r
o o
u u
g g
h h
_ _
i i
n n
d d
i i
c v
a z
t y
i i
o o
n m
_ _
o o
f f
_ _
a a
_ _
g g
e e
n m
e e
r d
a a
l l
_ _
t y
e e
n n
d d
e e
n n
c c
y y
_ _
o o
f f
_ _
l l
e e
f t
t t
i i
s a
m m
_ _
o o
v b
e d
r d
s s
o o
c x
i i
a z
l l
i i
z z
a a
t t
i i
o o
n n
_ _
p p
s x
y y
c c
h n
o o
l l
o o
g g
i i
s w
t t
s s
_ _
u u
s s
e e
_ _
t f
h h
e d
_ _
t t
e e
r r
m m
_ _
s s
o o
c c
i j
a a
l l
i k
z z
a a
t t
i j
o o
n n
_ _
t g
o o
_ _
d d
e e
s s
i i
g g
n n
a z
t t
e e
_ _
t t
h h
e e
_ _
p p
r r
o k
c c
e r
s s
s s
_ _
b b
y h
_ _
w w
h b
i i
c c
h h
_ _
c c
h h
i i
l o
d d
r r
e e
n n
_ _
a s
r r
e d
_ _
t t
r e
a a
i i
n n
e e
d d
_ _
t y
o o
_ _
t t
h h
i i
n h
k k
_ _
a a
n n
d d
_ _
a z
c c
t f
_ _
a a
s s
_ _
s s
o k
c v
i i
e r
t t
y y
_ _
d d
e e
m m
a a
n n
d d
s s
_ _
a a
_ _
p p
e e
r r
s s
o p
n n
_ _
i i
s z
_ _
s s
a a
i i
d d
_ _
t f
o o
_ _
b b
e e
_ _
w w
e e
l l
l l
_ _
s s
o l
c c
i i
a s
l l
i i
z z
e e
d d
_ _
i i
f f
_ _
h h
e e
_ _
b h
e e
l l
i i
e e
v v
e e
s s
_ _
i i
n n
_ _
a a
n n
d d
_ _
o o
b v
e e
y y
s s
_ _
t t
h h
e e
_ _
m n
o p
r r
a a
l l
_ _
c c
o i
d d
e e
_ _
o o
f f
_ _
h h
i j
s s
_ _
s s
o o
c d
i i
e e
t t
y y
_ _
a a
n j
d d
_ _
f d
i i
t t
s s
_ _
i i
n n
_ _
w w
e e
l l
l l
_ _
a a
s s
_ _
a a
_ _
f f
u u
n n
c c
t t
i i
o o
n b
i j
n n
g g
_ _
p p
a a
r r
t t
_ _
o o
f f
_ _
t g
h h
a s
t t
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
i i
t t
_ _
m m
a q
y h
_ _
s s
e e
e e
m m
_ _
s s
e e
n n
s s
e e
l k
e w
s s
s s
_ _
t t
o o
_ _
s s
a a
y h
_ _
t t
h h
a a
t t
_ _
m n
a a
n n
y y
_ _
l l
e e
f f
t t
i u
s s
t t
s s
_ _
a q
r e
e e
_ _
o o
v v
e e
r r
_ _
s s
o o
c c
i i
a a
l l
i i
z a
e e
d d
_ _
s s
i i
n n
c f
e e
_ _
t t
h h
e e
_ _
l l
e w
f f
t f
i i
s s
t t
_ _
i i
s s
_ _
p p
e e
r d
c x
e e
i i
v v
e d
d d
_ _
a s
s x
_ _
a a
_ _
r r
e e
b b
e e
l l
_ _
n n
e r
v v
e r
r r
t t
h h
e r
l l
e e
s s
s x
_ _
t t
h h
e e
_ _
p p
o o
s s
i o
t t
i u
o o
n n
_ _
c c
a a
n n
_ _
b n
e e
_ _
d d
e w
f c
e e
n n
d f
e r
d d
_ _
m m
a a
n j
y y
_ _
l p
e e
f f
t t
i i
s s
t t
s s
_ _
a a
r e
e e
_ _
n n
o i
t t
_ _
s s
u u
c c
h h
_ _
r f
e e
b b
e r
l p
s s
_ _
a a
s s
_ _
t y
h h
e w
y y
_ _
s s
e e
e e
m n
_ _
t t
h h
e w
_ _
m m
o p
r r
a a
l l
_ _
c c
o o
d d
e e
_ _
o o
f f
_ _
o o
u u
r r
_ _
s s
o l
c c
i i
e e
t f
y y
_ _
i i
s d
_ _
s s
o o
_ _
d d
e e
m k
a a
n n
d d
i i
n n
g v
_ _
t t
h h
a q
t t
_ _
n n
o o
_ _
o o
n n
e e
_ _
c c
a q
n m
_ _
t t
h h
i u
n n
k k
_ _
f f
e w
e e
l o
_ _
a a
n n
d d
_ _
a a
c c
t t
_ _
i i
n n
_ _
a a
_ _
c c
o o
m m
p p
l l
e r
t t
e e
l l
y t
_ _
m m
o o
r r
a a
l k
_ _
w w
a a
y y
_ _
f v
o o
r d
_ _
e e
x x
a a
m m
p p
l l
e e
_ _
w w
e e
_ _
a a
r f
e r
_ _
n n
o o
t t
_ _
s a
u u
p p
p p
o o
s s
e w
d d
_ _
t t
o o
_ _
h h
a a
t t
e e
_ _
a a
n n
y y
o o
n n
e e
_ _
y y
e e
t t
_ _
a a
l l
m m
o p
s s
t t
_ _
e e
v v
e e
r r
y y
o o
n n
e e
_ _
h j
a a
t t
e e
s s
_ _
s s
o l
m n
e r
b b
o o
d s
y y
_ _
a a
t r
_ _
s s
o o
m m
e e
_ _
t t
i i
m m
e d
_ _
o o
r r
_ _
o o
t t
h h
e e
r r
_ _
w w
h j
e e
t t
h h
e w
r e
_ _
h h
e e
_ _
a s
d d
m m
i i
t t
s s
_ _
i i
t t
_ _
t t
o i
_ _
h h
i i
m m
s s
e e
l l
f f
_ _
o o
r r
_ _
n m
o i
t t
_ _
s a
o o
m m
e e
_ _
p p
e e
o o
p p
l l
e e
_ _
a a
r t
e r
_ _
s s
o o
_ _
h h
i i
g v
h h
l l
y y
_ _
s s
o o
c d
i i
a a
l l
i i
z z
e e
d d
_ _
t f
h h
a a
t y
_ _
t t
h g
e e
_ _
a a
t t
t g
e e
m m
p p
t t
_ _
t t
o o
_ _
t f
h h
i i
n n
k k
_ _
f f
e e
e e
l l
_ _
a a
n n
d d
_ _
a a
c d
t t
_ _
m k
o o
r e
a a
l l
l l
y y
_ _
i k
m m
p l
o o
s s
e d
s z
_ _
a a
_ _
s s
e e
v v
e e
r d
e e
_ _
b b
u u
r r
d d
e d
n n
_ _
o o
n n
_ _
t y
h h
e e
m m
_ _
i i
n h
_ _
o o
r r
d x
e e
r r
_ _
t t
o p
_ _
a a
v v
o o
i k
d d
_ _
f f
e r
e w
l l
i i
n n
g g
s s
_ _
o i
f d
_ _
g g
u u
i i
l l
t t
_ _
t t
h h
e e
y y
_ _
c f
o o
n n
t t
i u
n n
u u
a a
l l
l l
y y
_ _
h h
a a
v v
e e
_ _
t t
o o
_ _
d d
e e
c c
e e
i i
v c
e e
_ _
t g
h h
e e
m m
s s
e e
l l
v v
e e
s s
_ _
a a
b b
o l
u u
t t
_ _
t t
h h
e e
i o
r r
_ _
o l
w w
n n
_ _
m m
o o
t t
i o
v g
e r
s s
_ _
a q
n h
d d
_ _
f f
i i
n n
d d
_ _
m m
o o
r e
a q
l l
_ _
e e
x x
p p
l l
a a
n n
a a
t t
i i
o o
n n
s s
_ _
f f
o o
r r
_ _
f f
e e
e e
l l
i i
n n
g g
s s
_ _
a z
n n
d d
_ _
a a
c c
t t
i u
o p
n j
s s
_ _
t t
h h
a a
t t
_ _
i i
n n
_ _
r r
e e
a z
l l
i i
t t
y y
_ _
h h
a a
v v
e e
_ _
a a
_ _
n j
o o
n m
_ _
m m
o o
r r
a a
l p
_ _
o o
r d
i i
g g
i k
n n
_ _
w w
e e
_ _
u u
s s
e r
_ _
t t
h h
e e
_ _
t t
e e
r r
m m
_ _
o o
v v
e d
r r
s d
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
t t
o p
_ _
d d
e e
s s
c c
r r
i i
b v
e e
_ _
s s
u j
c c
h h
_ _
p p
e e
o o
p o
l l
e d
_ _
o o
v v
e r
r r
s x
o o
c c
i i
a a
l l
i k
z z
a a
t t
i i
o l
n h
_ _
c c
a a
n n
_ _
l l
e d
a s
d f
_ _
t t
o o
_ _
l l
o p
w q
_ _
s s
e e
l l
f f
_ _
e e
s s
t t
e e
e e
m m
_ _
a a
_ _
s s
e e
n b
s s
e d
_ _
o o
f f
_ _
p p
o o
w e
e e
r r
l l
e w
s s
s s
n b
e e
s s
s s
_ _
d c
e r
f f
e e
a z
t t
i i
s s
m m
_ _
g g
u u
i i
l k
t t
_ _
e e
t f
c c
_ _
o o
n m
e e
_ _
o o
f f
_ _
t t
h n
e e
_ _
m m
o o
s s
t t
_ _
i i
m m
p p
o p
r r
t t
a z
n n
t t
_ _
m m
e r
a a
n n
s s
_ _
b b
y g
_ _
w w
h h
i o
c c
h h
_ _
o o
u u
r r
_ _
s s
o o
c c
i i
e r
t t
y y
_ _
s s
o o
c c
i i
a a
l l
i k
z z
e d
s s
_ _
c v
h h
i i
l k
d d
r r
e e
n n
_ _
i i
s s
_ _
b b
y y
_ _
m m
a a
k m
i i
n n
g g
_ _
t t
h h
e r
m m
_ _
f f
e d
e e
l l
_ _
a a
s s
h y
a a
m m
e e
d d
_ _
o o
f f
_ _
b b
e d
h h
a a
v v
i i
o o
r d
_ _
o i
r r
_ _
s s
p p
e e
e e
c c
h h
_ _
t r
h h
a a
t r
_ _
i i
s s
_ _
c d
o o
n n
t t
r r
a s
r t
y y
_ _
t t
o o
_ _
s s
o o
c c
i i
e e
t t
y t
_ _
s s
_ _
e e
x x
p o
e e
c c
t t
a a
t f
i i
o o
n n
s s
_ _
i i
f f
_ _
t t
h h
i k
s s
_ _
i i
s z
_ _
o o
v v
e e
r r
d d
o o
n n
e e
_ _
o o
r r
_ _
i i
f f
_ _
a a
_ _
p p
a a
r r
t t
i i
c c
u u
l l
a s
r r
_ _
c c
h h
i i
l l
d d
_ _
i j
s s
_ _
e e
s s
p l
e e
c c
i k
a a
l o
l l
y y
_ _
s s
u u
s s
c x
e e
p p
t t
i i
b b
l o
e e
_ _
t t
o o
_ _
s s
u u
c c
h j
_ _
f f
e e
e e
l p
i i
n h
g g
s s
_ _
h h
e e
_ _
e e
n n
d d
s s
_ _
b b
y y
_ _
f f
e e
e e
l l
i u
n n
g g
_ _
a a
s s
h h
a a
m m
e e
d d
_ _
o o
f f
_ _
h n
i i
m m
s s
e w
l l
f f
_ _
m k
o i
r d
e e
o o
v v
e d
r e
_ _
t t
h h
e e
_ _
t t
h h
o o
u u
g g
h h
t t
_ _
a a
n n
d d
_ _
t t
h h
e e
_ _
b n
e e
h h
a a
v v
i i
o p
r r
_ _
o o
f f
_ _
t r
h n
e e
_ _
o o
v v
e d
r r
s s
o o
c c
i i
a a
l l
i i
z s
e e
d d
_ _
p p
e e
r r
s s
o o
n n
_ _
a a
r r
e e
_ _
m m
o o
r r
e e
_ _
r r
e e
s s
t t
r r
i k
c c
t t
e e
d d
_ _
b b
y h
_ _
s s
o o
c c
i i
e e
t y
y y
_ _
s s
_ _
e d
x x
p p
e e
c c
t g
a s
t t
i i
o o
n n
s s
_ _
t t
h h
a z
n n
_ _
a s
r f
e e
_ _
t t
h h
o o
s s
e e
_ _
o o
f f
_ _
t r
h y
e e
_ _
l l
i i
g g
h h
t t
l p
y y
_ _
s s
o o
c x
i i
a a
l l
i i
z z
e e
d d
_ _
p p
e e
r r
s s
o p
n n
_ _
t t
h h
e e
_ _
m m
a a
j j
o k
r r
i o
t t
y u
_ _
o o
f f
_ _
p p
e e
o o
p p
l l
e e
_ _
e e
n n
g g
a a
g g
e e
_ _
i i
n n
_ _
a a
_ _
s s
i i
g f
n n
i k
f f
i i
c c
a a
n n
t t
_ _
a q
m m
o o
u u
n n
t t
_ _
o o
f f
_ _
n b
a a
u u
g t
h h
t t
y y
_ _
b b
e r
h h
a a
v v
i i
o o
r r
_ _
t t
h h
e e
y y
_ _
l p
i i
e e
_ _
t t
h h
e d
y g
_ _
c c
o o
m m
m m
i k
t t
_ _
p p
e e
t t
t r
y y
_ _
t t
h h
e e
f v
t t
s s
_ _
t t
h h
e e
y t
_ _
b b
r r
e e
a q
k l
_ _
t t
r r
a a
f f
f d
i j
c c
_ _
l l
a a
w w
s s
_ _
t t
h h
e e
y y
_ _
g f
o o
o o
f f
_ _
o k
f f
f f
_ _
a a
t t
_ _
w w
o o
r r
k k
_ _
t t
h j
e e
y h
_ _
h h
a a
t t
e e
_ _
s s
o o
m m
e e
o o
n n
e e
_ _
t t
h h
e e
y y
_ _
s s
a a
y y
_ _
s a
p l
i i
t r
e e
f f
u u
l l
_ _
t f
h n
i k
n h
g g
s s
_ _
o o
r r
_ _
t t
h h
e e
y y
_ _
u i
s s
e e
_ _
s s
o o
m m
e e
_ _
u u
n m
d d
e r
r r
h h
a a
n b
d d
e e
d d
_ _
t t
r r
i i
c c
k m
_ _
t t
o k
_ _
g g
e e
t t
_ _
a a
h h
e e
a a
d d
_ _
o o
f f
_ _
t t
h h
e e
_ _
o o
t t
h h
e e
r r
_ _
g t
u u
y y
_ _
t t
h b
e e
_ _
o i
v v
e r
r r
s s
o o
c f
i i
a a
l l
i i
z z
e e
d d
_ _
p l
e e
r e
s x
o o
n n
_ _
c d
a a
n n
n n
o o
t t
_ _
d d
o o
_ _
t t
h h
e e
s s
e e
_ _
t t
h h
i i
n b
g g
s s
_ _
o o
r r
_ _
i i
f f
_ _
h h
e r
_ _
d d
o o
e e
s s
_ _
d e
o o
_ _
t t
h h
e r
m m
_ _
h j
e d
_ _
g g
e e
n n
e e
r r
a a
t y
e e
s a
_ _
i i
n n
_ _
h h
i j
m m
s s
e e
l l
f f
_ _
a a
_ _
s x
e e
n n
s x
e e
_ _
o k
f d
_ _
s s
h h
a z
m m
e e
_ _
a a
n n
d d
_ _
s s
e e
l l
f r
_ _
h h
a a
t t
r r
e e
d d
_ _
t t
h h
e e
_ _
o o
v g
e e
r r
s s
o o
c c
i i
a a
l k
i k
z z
e e
d d
_ _
p p
e e
r r
s s
o o
n n
_ _
c c
a a
n n
n m
o o
t g
_ _
e e
v b
e e
n m
_ _
e e
x c
p p
e e
r r
i o
e e
n n
c c
e r
_ _
w w
i i
t t
h h
o o
u u
t t
_ _
g v
u u
i i
l l
t t
_ _
t g
h h
o o
u u
g g
h n
t r
s s
_ _
o i
r d
_ _
f f
e e
e e
l l
i i
n n
g g
s s
_ _
t t
h h
a a
t t
_ _
a a
r r
e w
_ _
c c
o o
n n
t g
r r
a a
r r
y y
_ _
t f
o o
_ _
t y
h h
e e
_ _
a a
c c
c c
e e
p p
t t
e e
d d
_ _
m m
o o
r e
a a
l l
i i
t t
y y
_ _
h h
e e
_ _
c v
a a
n n
n n
o l
t t
_ _
t t
h h
i i
n m
k k
_ _
u j
n h
c c
l l
e e
a a
n n
_ _
t t
h h
o o
u y
g g
h h
t t
s s
_ _
a a
n n
d d
_ _
s a
o o
c f
i i
a a
l l
i i
z z
a a
t t
i i
o k
n n
_ _
i i
s s
_ _
n n
o o
t f
_ _
j j
u u
s s
t t
_ _
a s
_ _
m n
a a
t t
t t
e e
r f
_ _
o o
f f
_ _
m m
o o
r r
a a
l l
i k
t y
y y
_ _
w w
e e
_ _
a s
r e
e e
_ _
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
t t
o o
_ _
c c
o l
n n
f f
i i
r t
m m
_ _
t t
o o
_ _
m m
a a
n n
y y
_ _
n n
o o
r r
m m
s x
_ _
o o
f f
_ _
b b
e e
h h
a a
v v
i i
o o
r r
_ _
t t
h h
a a
t t
_ _
d x
o o
_ _
n b
o i
t t
_ _
f f
a a
l k
l l
_ _
u u
n n
d d
e e
r r
_ _
t r
h h
e e
_ _
h h
e r
a z
d c
i i
n j
g f
_ _
o o
f f
_ _
m m
o o
r r
a a
l o
i i
t t
y y
_ _
t t
h h
u i
s s
_ _
t t
h h
e e
_ _
o o
v v
e e
r t
s s
o o
c d
i i
a s
l l
i i
z a
e e
d d
_ _
p p
e e
r e
s s
o i
n j
_ _
i i
s s
_ _
k k
e e
p p
t t
_ _
o o
n n
_ _
a a
_ _
p p
s s
y y
c c
h h
o i
l l
o o
g g
i i
c c
a a
l l
_ _
l l
e e
a a
s s
h h
_ _
a a
n n
d d
_ _
s z
p p
e w
n n
d d
s s
_ _
h h
i i
s s
_ _
l l
i i
f f
e d
_ _
r t
u u
n n
n n
i i
n n
g g
_ _
o k
n h
_ _
r r
a s
i i
l l
s s
_ _
t t
h h
a a
t t
_ _
s z
o l
c c
i i
e e
t t
y g
_ _
h h
a a
s s
_ _
l l
a a
i i
d d
_ _
d x
o o
w w
n n
_ _
f f
o o
r r
_ _
h h
i i
m m
_ _
i i
n n
_ _
m j
a a
n n
y y
_ _
o i
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z x
e r
d d
_ _
p p
e e
o k
p l
l l
e e
_ _
t t
h h
i i
s s
_ _
r r
e e
s s
u u
l l
t t
s s
_ _
i i
n b
_ _
a a
_ _
s s
e e
n n
s s
e e
_ _
o o
f f
_ _
c c
o o
n n
s s
t t
r r
a a
i k
n n
t t
_ _
a q
n j
d d
_ _
p p
o o
w w
e e
r r
l l
e e
s z
s d
n j
e e
s s
s s
_ _
t f
h j
a a
t f
_ _
c c
a s
n n
_ _
b b
e e
_ _
a a
_ _
s s
e e
v v
e w
r r
e e
_ _
h h
a a
r r
d x
s s
h h
i i
p p
_ _
w a
e w
_ _
s s
u y
g g
g g
e e
s s
t g
_ _
t t
h h
a a
t t
_ _
o o
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
a a
t t
i u
o i
n h
_ _
i i
s s
_ _
a a
m m
o o
n h
g g
_ _
t t
h h
e r
_ _
m k
o o
r d
e e
_ _
s s
e e
r r
i i
o o
u u
s s
_ _
c d
r r
u i
e e
l l
t y
i i
e e
s s
_ _
t g
h h
a s
t t
_ _
h n
u y
m k
a z
n n
_ _
b b
e e
i k
n n
g t
s s
_ _
i i
n n
f f
l l
i i
c c
t g
_ _
o o
n n
_ _
o i
n m
e d
_ _
a a
n m
o o
t t
h n
e e
r r
_ _
w w
e e
_ _
a s
r r
g g
u y
e r
_ _
t t
h h
a a
t g
_ _
a a
_ _
v b
e e
r r
y y
_ _
i u
m m
p p
o o
r r
t t
a a
n n
t t
_ _
a a
n j
d d
_ _
i i
n n
f f
l l
u u
e e
n n
t g
i i
a a
l p
_ _
s d
e e
g g
m m
e w
n n
t t
_ _
o o
f f
_ _
t t
h j
e e
_ _
m j
o o
d f
e e
r r
n n
_ _
l l
e r
f t
t t
_ _
i i
s s
_ _
o o
v f
e e
r r
s s
o o
c c
i j
a a
l l
i k
z z
e r
d d
_ _
a s
n n
d s
_ _
t t
h h
a a
t t
_ _
t t
h n
e w
i i
r r
_ _
o p
v v
e d
r r
s a
o k
c x
i i
a a
l l
i i
z z
a a
t t
i o
o o
n n
_ _
i i
s s
_ _
o o
f f
_ _
g g
r r
e w
a a
t t
_ _
i i
m k
p p
o o
r r
t t
a a
n n
c c
e e
_ _
i i
n m
_ _
d d
e e
t t
e e
r r
m m
i o
n n
i i
n n
g g
_ _
t t
h y
e w
_ _
d d
i j
r r
e e
c c
t t
i i
o o
n n
_ _
o o
f f
_ _
m m
o o
d x
e e
r r
n j
_ _
l k
e w
f f
t t
i i
s s
m m
_ _
l l
e r
f f
t t
i u
s s
t t
s s
_ _
o p
f f
_ _
t t
h h
e e
_ _
o l
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
e e
d f
_ _
t t
y y
p p
e e
_ _
t y
e e
n n
d d
_ _
t y
o o
_ _
b b
e e
_ _
i k
n n
t t
e w
l l
l l
e e
c c
t g
u y
a a
l l
s s
_ _
o i
r r
_ _
m m
e e
m m
b b
e e
r r
s s
_ _
o o
f r
_ _
t t
h h
e e
_ _
u u
p p
p p
e e
r r
_ _
m m
i i
d d
d f
l l
e e
_ _
c c
l l
a a
s s
s s
_ _
n n
o o
t t
i o
c c
e e
_ _
t t
h g
a a
t t
_ _
u u
n n
i i
v v
e e
r r
s a
i i
t t
y y
_ _
i i
n n
t t
e e
l p
l l
e e
c c
t g
u u
a q
l l
s s
_ _
c c
o p
n b
s s
t t
i i
t t
u i
t g
e e
_ _
t t
h h
e e
_ _
m m
o o
s z
t t
_ _
h h
i i
g g
h h
l l
y y
_ _
s s
o o
c c
i i
a a
l l
i i
z x
e e
d d
_ _
s s
e e
g g
m m
e e
n n
t t
_ _
o o
f f
_ _
o o
u h
r d
_ _
s s
o k
c c
i i
e e
t r
y y
_ _
a a
n j
d d
_ _
a a
l l
s s
o o
_ _
t t
h h
e e
_ _
m m
o o
s s
t t
_ _
l l
e e
f f
t t
_ _
w w
i i
n n
g g
_ _
s s
e e
g g
m m
e e
n n
t t
_ _
t t
h g
e r
_ _
l l
e e
f f
t g
i i
s a
t t
_ _
o p
f f
_ _
t t
h h
e e
_ _
o o
v v
e d
r r
s s
o k
c c
i i
a a
l l
i i
z a
e e
d d
_ _
t t
y y
p p
e r
_ _
t t
r r
i i
e e
s s
_ _
t t
o o
_ _
g g
e e
t t
_ _
o o
f f
f f
_ _
h h
i i
s s
_ _
p p
s s
y u
c c
h h
o o
l l
o o
g g
i i
c c
a a
l l
_ _
l l
e e
a q
s s
h g
_ _
a a
n n
d d
_ _
a a
s s
s s
e e
r d
t t
_ _
h h
i i
s s
_ _
a a
u i
t t
o o
n n
o o
m m
y y
_ _
b b
y h
_ _
r r
e e
b b
e e
l l
l l
i i
n n
g g
_ _
b b
u u
t t
_ _
u u
s s
u u
a a
l l
l l
y h
_ _
h h
e e
_ _
i i
s s
_ _
n n
o o
t t
_ _
s s
t t
r f
o o
n n
g g
_ _
e e
n j
o o
u u
g g
h h
_ _
t t
o o
_ _
r t
e w
b b
e d
l o
_ _
a a
g b
a a
i i
n n
s s
t t
_ _
t t
h h
e w
_ _
m m
o o
s s
t t
_ _
b b
a z
s s
i i
c c
_ _
v v
a q
l l
u u
e e
s s
_ _
o o
f f
_ _
s d
o o
c d
i i
e e
t t
y y
_ _
g g
e e
n n
e e
r r
a a
l l
l l
y y
_ _
s s
p p
e e
a a
k k
i i
n n
g g
_ _
t t
h j
e e
_ _
g f
o o
a a
l l
s s
_ _
o o
f f
_ _
t t
o o
d d
a a
y y
_ _
s s
_ _
l l
e d
f f
t t
i i
s a
t t
s s
_ _
a a
r r
e e
_ _
n n
o o
t t
_ _
i i
n n
_ _
c c
o i
n b
f f
l l
i i
c c
t t
_ _
w s
i u
t t
h h
_ _
t t
h h
e e
_ _
a a
c c
c c
e e
p p
t r
e w
d d
_ _
m m
o o
r r
a a
l l
i i
t t
y y
_ _
o o
n n
_ _
t t
h h
e d
_ _
c x
o o
n n
t f
r r
a s
r r
y y
_ _
t t
h h
e e
_ _
l l
e e
f f
t t
_ _
t t
a a
k k
e e
s s
_ _
a a
n n
_ _
a q
c f
c c
e w
p p
t t
e e
d x
_ _
m m
o l
r r
a a
l l
_ _
p p
r r
i i
n n
c c
i i
p p
l l
e w
_ _
a q
d d
o o
p o
t t
s s
_ _
i o
t t
_ _
a z
s s
_ _
i i
t t
s s
_ _
o l
w w
n n
_ _
a a
n n
d d
_ _
t t
h h
e w
n n
_ _
a a
c c
c c
u u
s w
e e
s z
_ _
m m
a a
i i
n n
s s
t t
r r
e e
a a
m m
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
o i
f f
_ _
v v
i j
o o
l l
a a
t t
i i
n n
g g
_ _
t g
h h
a a
t t
_ _
p p
r r
i k
n n
c c
i i
p p
l p
e e
_ _
e e
x x
a a
m j
p p
l l
e e
s w
_ _
r r
a a
c c
i i
a a
l l
_ _
e e
q q
u h
a a
l l
i i
t y
y y
_ _
e e
q q
u u
a a
l l
i i
t t
y y
_ _
o o
f f
_ _
t t
h h
e e
_ _
s x
e e
x x
e e
s s
_ _
h h
e w
l k
p l
i i
n j
g g
_ _
p p
o o
o o
r r
_ _
p p
e e
o o
p p
l p
e d
_ _
p p
e d
a a
c f
e e
_ _
a a
s s
_ _
o o
p p
p p
o k
s s
e e
d d
_ _
t t
o p
_ _
w w
a a
r r
_ _
n h
o o
n n
v c
i i
o l
l l
e e
n n
c x
e e
_ _
g g
e r
n b
e e
r e
a a
l o
l k
y h
_ _
f f
r r
e e
e e
d d
o o
m m
_ _
o i
f f
_ _
e e
x x
p p
r r
e e
s s
s s
i i
o o
n n
_ _
k k
i i
n n
d x
n n
e e
s s
s s
_ _
t t
o o
_ _
a a
n b
i i
m m
a a
l l
s s
_ _
m m
o o
r r
e e
_ _
f f
u u
n n
d d
a a
m m
e w
n n
t r
a a
l l
l l
y t
_ _
t r
h h
e e
_ _
d d
u u
t t
y y
_ _
o o
f f
_ _
t t
h h
e e
_ _
i i
n n
d d
i i
v f
i i
d d
u u
a a
l l
_ _
t t
o p
_ _
s s
e e
r r
v v
e e
_ _
s s
o i
c c
i i
e e
t f
y y
_ _
a a
n n
d d
_ _
t t
h h
e e
_ _
d d
u u
t t
y y
_ _
o o
f f
_ _
s z
o o
c d
i i
e e
t r
y y
_ _
t t
o o
_ _
t f
a a
k k
e w
_ _
c c
a a
r r
e e
_ _
o o
f f
_ _
t t
h h
e e
_ _
i i
n j
d d
i i
v v
i j
d f
u u
a z
l l
_ _
a a
l l
l k
_ _
t t
h h
e e
s s
e d
_ _
h y
a a
v v
e e
_ _
b b
e e
e e
n n
_ _
d x
e e
e d
p p
l l
y y
_ _
r r
o o
o o
t t
e e
d d
_ _
v v
a a
l l
u u
e e
s s
_ _
o o
f f
_ _
o o
u h
r r
_ _
s s
o p
c c
i i
e e
t t
y t
_ _
o o
r r
_ _
a q
t y
_ _
l l
e e
a a
s s
t t
_ _
o o
f f
_ _
i i
t f
s s
_ _
m m
i i
d d
d d
l l
e e
_ _
a a
n n
d d
_ _
u u
p p
p p
e d
r d
_ _
c c
l l
a a
s s
s s
e e
s s
_ _
f f
o o
r d
_ _
a s
_ _
l l
o l
n j
g g
_ _
t t
i i
m m
e e
_ _
t t
h h
e e
s x
e e
_ _
v g
a a
l k
u h
e e
s s
_ _
a a
r r
e e
_ _
e e
x x
p l
l l
i i
c c
i o
t t
l l
y y
_ _
o o
r r
_ _
i i
m m
p p
l l
i j
c c
i i
t t
l l
y y
_ _
e e
x x
p p
r r
e w
s w
s s
e e
d d
_ _
o o
r r
_ _
p p
r r
e w
s d
u u
p p
p l
o o
s w
e e
d d
_ _
i i
n n
_ _
m m
o p
s a
t t
_ _
o i
f r
_ _
t t
h h
e e
_ _
m m
a z
t y
e e
r d
i i
a a
l p
_ _
p p
r r
e e
s s
e e
n n
t r
e e
d d
_ _
t t
o o
_ _
u u
s d
_ _
b b
y y
_ _
t t
h h
e w
_ _
m j
a s
i j
n n
s s
t t
r r
e e
a a
m k
_ _
c c
o o
m m
m m
u u
n n
i u
c d
a a
t t
i j
o o
n n
s s
_ _
m m
e e
d d
i i
a a
_ _
a q
n n
d d
_ _
t y
h h
e e
_ _
e e
d f
u u
c f
a a
t t
i i
o o
n n
a a
l l
_ _
s s
y t
s s
t t
e w
m n
_ _
l l
e e
f v
t t
i i
s s
t t
s x
_ _
e e
s d
p p
e e
c c
i i
a a
l o
l l
y y
_ _
t y
h h
o o
s s
e e
_ _
o p
f f
_ _
t t
h h
e e
_ _
o o
v f
e e
r r
s w
o o
c v
i k
a a
l l
i i
z z
e e
d d
_ _
t t
y y
p l
e e
